filename,goes_class
hmi.sharp_cea_720s.115.20100808_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.115.20100809_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.115.20100809_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.115.20100810_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.115.20100810_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.115.20100811_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.115.20100811_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.115.20100812_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.115.20100812_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.115.20100813_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.115.20100813_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.115.20100814_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.115.20100814_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.115.20100815_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.115.20100815_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.115.20100816_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.115.20100816_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.115.20100817_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.116.20100803_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.116.20100803_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.128.20100809_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.131.20100810_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.131.20100810_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.131.20100811_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.131.20100811_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.131.20100812_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.131.20100812_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.135.20100815_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.135.20100815_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.135.20100816_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.135.20100816_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.145.20100823_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.145.20100823_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.145.20100824_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.145.20100824_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.145.20100825_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.146.20100824_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.146.20100824_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.146.20100825_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.155.20100901_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.156.20100902_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.156.20100902_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.156.20100903_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.156.20100903_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.156.20100904_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.156.20100904_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.156.20100905_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.156.20100905_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.156.20100906_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.156.20100906_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.156.20100907_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.156.20100907_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.156.20100908_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.175.20100910_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.175.20100910_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.175.20100911_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.175.20100911_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.175.20100912_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.175.20100912_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.175.20100913_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.175.20100913_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.175.20100914_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.175.20100914_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.175.20100915_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.175.20100915_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.175.20100916_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.175.20100916_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.175.20100917_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.175.20100917_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.175.20100918_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.175.20100918_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.175.20100919_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.175.20100919_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.175.20100920_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.175.20100920_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.182.20100912_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.185.20100915_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.185.20100915_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.185.20100916_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.185.20100916_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.185.20100917_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.185.20100917_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.185.20100918_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.185.20100918_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.185.20100919_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.187.20100921_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.187.20100921_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.187.20100922_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.187.20100922_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.187.20100923_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.187.20100923_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.187.20100924_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.187.20100924_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.187.20100925_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.187.20100925_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.187.20100926_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.187.20100926_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.187.20100927_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.187.20100927_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.187.20100928_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.187.20100928_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.187.20100929_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.187.20100929_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.187.20100930_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.187.20100930_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.190.20100922_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.190.20100922_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.190.20100923_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.190.20100923_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.190.20100924_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.190.20100924_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.190.20100925_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.190.20100925_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.190.20100926_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.190.20100926_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.190.20100927_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.198.20100927_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.198.20100927_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.198.20100928_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.198.20100928_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.198.20100929_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.198.20100929_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110101_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110101_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110102_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110102_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110103_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110103_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110104_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110104_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110105_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110105_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110106_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110106_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110107_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110107_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110108_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110108_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.325.20110101_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.325.20110101_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.325.20110102_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.325.20110102_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.325.20110103_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.325.20110103_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.325.20110104_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.327.20110101_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.327.20110101_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.342.20110110_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110127_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110127_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110128_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110128_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110129_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110129_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110130_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110130_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110131_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110131_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110201_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110201_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110202_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110202_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110203_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110203_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110204_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110204_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110205_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110205_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110206_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110206_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.361.20110202_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.361.20110202_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.361.20110203_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.361.20110203_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.361.20110204_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.361.20110204_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.361.20110205_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.361.20110205_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.362.20110203_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.362.20110203_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.362.20110204_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.362.20110204_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.362.20110205_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.362.20110205_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.362.20110206_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.362.20110206_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.362.20110207_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.362.20110207_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.362.20110208_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.362.20110208_120000_TAI.magnetogram.fits,1
hmi.sharp_cea_720s.362.20110209_000000_TAI.magnetogram.fits,1
hmi.sharp_cea_720s.362.20110209_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.362.20110210_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.367.20110208_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.367.20110208_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.371.20110210_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.384.20110212_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.384.20110212_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.384.20110213_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.384.20110213_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.384.20110214_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.384.20110214_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.384.20110215_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.384.20110215_120000_TAI.magnetogram.fits,1
hmi.sharp_cea_720s.384.20110216_000000_TAI.magnetogram.fits,1
hmi.sharp_cea_720s.384.20110216_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.384.20110217_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.384.20110217_120000_TAI.magnetogram.fits,1
hmi.sharp_cea_720s.384.20110218_000000_TAI.magnetogram.fits,1
hmi.sharp_cea_720s.384.20110218_120000_TAI.magnetogram.fits,1
hmi.sharp_cea_720s.384.20110219_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.384.20110219_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.384.20110220_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.384.20110220_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.384.20110221_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.384.20110221_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.384.20110222_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.384.20110222_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.384.20110223_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.384.20110223_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.384.20110224_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.384.20110224_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.384.20110225_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.392.20110224_000000_TAI.magnetogram.fits,1
hmi.sharp_cea_720s.392.20110224_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.392.20110225_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.392.20110225_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.392.20110226_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.392.20110226_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.392.20110227_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.392.20110227_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.392.20110228_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.392.20110228_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.392.20110301_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.392.20110301_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.392.20110302_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.392.20110302_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.392.20110303_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.392.20110303_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.394.20110225_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.394.20110225_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.394.20110226_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.394.20110226_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.394.20110227_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.394.20110227_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.394.20110228_000000_TAI.magnetogram.fits,0
