filename,goes_class
hmi.sharp_cea_720s.226.20101026_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.226.20101026_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.226.20101027_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.226.20101027_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.226.20101028_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.226.20101028_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.226.20101029_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.226.20101029_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.226.20101030_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.226.20101030_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.226.20101031_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.226.20101031_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.226.20101101_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.226.20101101_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.226.20101102_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.241.20101030_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.241.20101030_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.245.20101103_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.245.20101103_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.245.20101104_000000_TAI.magnetogram.fits,1
hmi.sharp_cea_720s.245.20101104_120000_TAI.magnetogram.fits,1
hmi.sharp_cea_720s.245.20101105_000000_TAI.magnetogram.fits,1
hmi.sharp_cea_720s.245.20101105_120000_TAI.magnetogram.fits,1
hmi.sharp_cea_720s.245.20101106_000000_TAI.magnetogram.fits,1
hmi.sharp_cea_720s.245.20101106_120000_TAI.magnetogram.fits,1
hmi.sharp_cea_720s.245.20101107_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.245.20101107_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.245.20101108_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.245.20101108_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.245.20101109_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.245.20101109_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.245.20101110_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.245.20101110_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.245.20101111_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.245.20101111_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.245.20101112_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.245.20101112_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.245.20101113_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.245.20101113_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.245.20101114_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.245.20101114_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.245.20101115_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.245.20101115_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.245.20101116_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.245.20101116_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.245.20101117_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.252.20101111_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.252.20101111_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.252.20101112_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.252.20101112_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.252.20101113_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.252.20101113_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.252.20101114_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.252.20101114_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.252.20101115_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.252.20101115_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.252.20101116_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.252.20101116_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.252.20101117_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.252.20101117_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.252.20101118_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.252.20101118_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.252.20101119_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.252.20101119_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.252.20101120_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.252.20101120_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.252.20101121_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.256.20101115_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.256.20101115_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.256.20101116_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.256.20101116_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.256.20101117_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.256.20101117_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.256.20101118_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.256.20101118_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.259.20101116_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.259.20101116_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.259.20101117_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.259.20101117_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.270.20101125_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.273.20101128_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.274.20101128_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.274.20101128_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.274.20101129_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.274.20101129_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.274.20101130_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.274.20101130_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.274.20101201_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.274.20101201_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.274.20101202_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.274.20101202_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.274.20101203_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.274.20101203_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.274.20101204_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.274.20101204_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.274.20101205_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.279.20101202_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.279.20101202_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.279.20101203_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.279.20101203_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.279.20101204_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.279.20101204_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.279.20101205_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.284.20101207_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.284.20101207_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.284.20101208_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.285.20101204_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.285.20101204_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.285.20101205_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.285.20101205_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.297.20101212_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.297.20101212_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.297.20101213_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.297.20101213_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.297.20101214_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.297.20101214_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.297.20101215_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.297.20101215_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.297.20101216_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.297.20101216_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.297.20101217_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.297.20101217_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.318.20101227_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.318.20101227_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.318.20101228_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.318.20101228_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.318.20101229_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.321.20110107_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.321.20110107_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20101231_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20101231_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110101_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110101_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110102_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110102_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110103_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110103_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110104_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110104_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110105_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110105_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110106_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110106_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110107_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110107_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110108_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110108_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110109_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.323.20110109_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.325.20110103_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.325.20110103_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.325.20110104_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.325.20110104_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.325.20110105_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.325.20110105_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.325.20110106_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.325.20110106_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.325.20110107_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.327.20110103_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.327.20110103_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.327.20110104_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.327.20110104_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.338.20110110_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.338.20110110_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.338.20110111_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.342.20110111_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.345.20110115_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.345.20110115_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.345.20110116_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.345.20110116_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.345.20110117_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.345.20110117_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.345.20110118_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.345.20110118_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.345.20110119_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.345.20110119_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.345.20110120_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.345.20110120_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.345.20110121_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.345.20110121_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.345.20110122_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.345.20110122_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.345.20110123_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.345.20110123_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.345.20110124_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.345.20110124_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.345.20110125_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.345.20110125_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.345.20110126_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.345.20110126_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.345.20110127_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.345.20110127_120000_TAI.magnetogram.fits,1
hmi.sharp_cea_720s.345.20110128_000000_TAI.magnetogram.fits,1
hmi.sharp_cea_720s.355.20110128_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110128_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110129_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110129_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110130_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110130_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110131_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110131_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110201_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110201_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110202_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110202_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110203_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110203_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110204_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110204_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110205_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110205_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110206_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110206_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110207_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.355.20110207_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.361.20110203_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.361.20110203_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.361.20110204_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.361.20110204_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.361.20110205_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.362.20110207_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.362.20110207_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.362.20110208_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.362.20110208_120000_TAI.magnetogram.fits,1
hmi.sharp_cea_720s.362.20110209_000000_TAI.magnetogram.fits,1
hmi.sharp_cea_720s.362.20110209_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.362.20110210_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.362.20110210_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.362.20110211_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.364.20110209_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.367.20110210_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.371.20110212_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.377.20110213_000000_TAI.magnetogram.fits,1
hmi.sharp_cea_720s.377.20110213_120000_TAI.magnetogram.fits,1
hmi.sharp_cea_720s.377.20110214_000000_TAI.magnetogram.fits,1
hmi.sharp_cea_720s.377.20110214_120000_TAI.magnetogram.fits,1
hmi.sharp_cea_720s.377.20110215_000000_TAI.magnetogram.fits,1
hmi.sharp_cea_720s.377.20110215_120000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.377.20110216_000000_TAI.magnetogram.fits,1
hmi.sharp_cea_720s.377.20110216_120000_TAI.magnetogram.fits,1
hmi.sharp_cea_720s.377.20110217_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.377.20110217_120000_TAI.magnetogram.fits,1
hmi.sharp_cea_720s.377.20110218_000000_TAI.magnetogram.fits,1
hmi.sharp_cea_720s.377.20110218_120000_TAI.magnetogram.fits,1
hmi.sharp_cea_720s.377.20110219_000000_TAI.magnetogram.fits,0
hmi.sharp_cea_720s.377.20110219_120000_TAI.magnetogram.fits,0
